,scores_stratified_KFold,scores_cross_val,accuracy_score
B02_10m B03_20m B06_20m,0.710483870967742,0.8671370967741936,0.8490566037735849
B02_10m B03_20m B07_20m,0.6995967741935484,0.8608870967741936,0.8679245283018868
B02_10m B03_20m B8A_20m,0.7443548387096774,0.8483870967741935,0.8301886792452831
B02_10m B03_20m B11_20m,0.8483870967741935,0.7671370967741936,0.1320754716981132
B02_10m B03_20m B12_20m,0.5796370967741936,0.6933467741935484,0.8867924528301887
B02_10m B04_20m B05_20m,0.6852822580645161,0.5058467741935484,0.9433962264150944
B02_10m B04_20m B06_20m,0.7794354838709678,0.4824596774193549,0.7924528301886793
B02_10m B04_20m B07_20m,0.7921370967741936,0.6631048387096774,0.8867924528301887
B02_10m B04_20m B8A_20m,0.5762096774193549,0.7483870967741936,0.2830188679245283
B02_10m B04_20m B11_20m,0.3756048387096774,0.7721774193548387,0.49056603773584906
B02_10m B04_20m B12_20m,0.8925403225806452,0.6074596774193549,0.7735849056603774
B02_10m B05_20m B06_20m,0.7550403225806452,0.8550403225806452,0.7735849056603774
B02_10m B05_20m B07_20m,0.653225806451613,0.7391129032258065,0.8490566037735849
B02_10m B05_20m B8A_20m,0.7383064516129032,0.8296370967741936,0.7358490566037735
B02_10m B05_20m B11_20m,0.7834677419354839,0.4870967741935484,0.6981132075471698
B02_10m B05_20m B12_20m,0.6046370967741936,0.5887096774193549,0.32075471698113206
B02_10m B06_20m B07_20m,0.8606854838709678,0.8356854838709677,0.8113207547169812
B02_10m B06_20m B8A_20m,0.8356854838709677,0.6421370967741935,0.9433962264150944
B02_10m B06_20m B11_20m,0.7044354838709678,0.8106854838709678,0.8867924528301887
B02_10m B06_20m B12_20m,0.8046370967741936,0.5183467741935484,0.8490566037735849
B02_10m B07_20m B8A_20m,0.6270161290322581,0.686491935483871,0.8301886792452831
B02_10m B07_20m B11_20m,0.7663306451612903,0.8608870967741936,0.8490566037735849
B02_10m B07_20m B12_20m,0.6997983870967742,0.6578629032258065,0.8867924528301887
B02_10m B8A_20m B11_20m,0.6933467741935484,0.841733870967742,0.9245283018867925
B02_10m B8A_20m B12_20m,0.8546370967741936,0.8030241935483872,0.8867924528301887
B02_10m B11_20m B12_20m,0.5159274193548387,0.725,0.8301886792452831
B04_10m B03_10m B03_20m,0.501008064516129,0.6933467741935484,0.8867924528301887
B04_10m B03_10m B04_20m,0.8608870967741936,0.7058467741935484,0.8490566037735849
B04_10m B03_10m B05_20m,0.8483870967741935,0.6983870967741936,0.8679245283018868
B04_10m B03_10m B06_20m,0.779233870967742,0.841733870967742,0.6981132075471698
B04_10m B03_10m B07_20m,0.6407258064516129,0.6596774193548388,0.9622641509433962
B04_10m B03_10m B8A_20m,0.7169354838709678,0.7447580645161291,0.1320754716981132
B04_10m B03_10m B11_20m,0.8481854838709678,0.5483870967741935,0.3584905660377358
B04_10m B03_10m B12_20m,0.7108870967741936,0.8483870967741935,0.8679245283018868
B04_10m B03_20m B04_20m,0.8483870967741935,0.8294354838709678,0.660377358490566
B04_10m B03_20m B05_20m,0.8800403225806452,0.6588709677419355,0.8113207547169812
